Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Age,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Drinks,Item_Type_Food,Item_Type_Non-Consumable,Item_Fat_Content_Low Fat,Item_Fat_Content_Non-Edible,Item_Fat_Content_Regular
9.0,0.08630486,168.0816,2181.1608,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
5.095,0.12887653699999999,139.1838,4916.933,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7.895,0.061163967,59.2588,801.6232,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
13.8,0.058220302,247.4802,1474.0812,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5.44,0.025519534,238.7538,3605.3070000000002,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
16.7,0.070133177,109.8912,873.5296,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
19.85,0.025947095,46.9376,575.2512,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
10.395,0.091688111,49.0008,860.2136,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
14.15,0.07048184085069421,40.5138,40.6138,28,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
18.35,0.165101585,87.7882,515.3292,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
15.1,0.059417055,237.9248,2133.2232,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
20.5,0.036287517000000005,121.2756,2181.1608,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
15.6,0.037764268999999996,124.9704,2253.0672,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
16.75,0.024848787999999997,39.9822,746.3618,9,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
10.85,0.162903525,104.9622,1482.0708,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
16.2,0.016747538,98.6726,1272.3438,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.72,0.147904328,116.6466,117.8466,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
5.785,0.040325274,180.46599999999998,719.064,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
16.1,0.06302467,181.6318,1263.0226,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
15.2,0.021203509,216.3824,6114.7072,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
13.1,0.098765906,196.3768,2167.8448,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
6.32,0.012707362,41.0822,942.7728,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
17.85,0.04442649,124.902,1897.53,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
9.195,0.12171245900000001,101.2016,2631.2416,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
13.85,0.030769458,141.7154,2978.1234,26,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
5.78,0.014614357,147.3102,2332.9632,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
9.42,0.076868664,62.1194,123.8388,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
6.885,0.140292495,108.5228,1989.4104,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
8.42,0.070555571,216.0192,2372.9112,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
7.63,0.061409711,94.6436,1607.2412,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
10.5,0.066555152,80.896,958.752,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.575,0.092711708,197.7768,197.0768,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
13.5,0.017844608999999997,81.396,1198.44,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
12.15,0.025916882999999998,120.244,2277.036,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.405,0.053611144000000006,197.7742,796.2968,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
6.235,0.20778348300000002,262.291,525.982,28,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
7.435,0.122837694,208.7638,3105.9570000000012,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4.635,0.141174838,127.0994,2826.9868,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8.96,0.069078149,197.7768,3153.2288,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
18.35,0.08934507400000001,191.9504,5369.0112,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
11.65,0.058822142,173.5422,3448.844,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
10.5,0.07136869900000001,121.3098,1446.1176,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7.39,0.068055818,140.7812,1567.2932,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
5.86,0.150122794,154.5314,1396.1826,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
14.0,0.030094192000000002,215.7192,1078.596,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
18.5,0.076097035,145.8102,291.6204,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
13.65,0.025973384,79.6302,554.6114,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
14.15,0.07048184085069421,244.1828,731.0484,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
10.1,0.053887301,225.6088,4250.4672,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
10.1,0.024262772000000002,117.615,1514.695,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
13.85,0.034624103999999996,115.0492,4054.722,14,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
13.1,0.044281996,178.5318,3067.3406,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
18.75,0.052121825,104.82799999999999,2343.616,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
14.0,0.135662712,52.06399999999999,852.2239999999997,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
16.1,0.023613955,192.8846,5350.3688,14,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
19.5,0.082152451,179.9002,4119.3046,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10.5,0.02363057,141.7154,425.4462,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
12.35,0.164274416,119.8124,2133.2232,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
20.7,0.047587685,215.0876,5145.3024,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.825,0.07995298299999999,62.7826,1162.4868,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
19.5,0.024992442,53.6614,165.7842,28,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
12.1,0.11510702800000001,222.0114,3547.3824,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.03,0.008604657,123.1756,1211.756,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
14.65,0.08352844599999999,162.4552,2274.3728,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6.69,0.036731658,177.237,4763.799,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
20.75,0.129337594,238.188,5033.448,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
11.15,0.07048184085069421,65.0142,1120.5414,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
12.1,0.029827665,144.3444,2612.5992,14,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
11.6,0.157718931,168.3474,4548.0798,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
17.6,0.008046275,173.7422,5863.0348,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
20.35,0.06875355799999999,127.9678,254.3356,28,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
13.8,0.013199737,108.9254,2713.135,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10.65,0.023971463,54.0272,447.4176,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
18.35,0.09468096,86.2882,1631.8758,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
7.35,0.014394261,241.3512,5331.7264,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
18.2,0.049396364000000005,146.4734,3563.3616,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8.39,0.024243294,116.0176,1603.2464,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
14.3,0.12246920900000001,121.973,2709.8059999999996,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
10.195,0.017730951000000002,239.8538,4086.0146,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
14.15,0.035016754,245.3828,1705.7796,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
16.2,0.019417732,153.7972,1402.1748,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
11.3,0.066358426,195.2478,7168.6686,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
12.65,0.105265475,159.9578,962.7468,15,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
9.0,0.038736754,37.319,1281.665,28,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
10.895,0.04499187599999999,107.228,426.11199999999997,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
5.735,0.05696122,176.33700000000005,1764.37,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
17.85,0.147255604,93.7436,1701.7848,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.82,0.077319079,255.433,4357.661,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
10.0,0.089135671,146.9102,3207.8244,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
17.6,0.041373331,38.119,732.38,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
18.25,0.04403602,173.308,6751.2119999999995,28,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
10.1,0.027041858999999998,77.567,306.268,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
11.0,0.056782237,241.2512,8239.9408,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
17.6,0.03922186,97.241,193.082,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
8.645,0.021581922000000003,53.3982,1209.7586,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
19.5,0.12820600099999999,155.9314,3878.285,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
7.68,0.071301323,190.8162,2693.8268,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
15.7,0.030765898,43.277,649.155,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5.405,0.053730029000000006,199.0742,4777.7808,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
20.85,0.062350672,86.9514,1416.8224,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.39,0.068163102,140.4812,2422.1804,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6.465,0.07048184085069421,263.1884,2914.8724,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
18.25,0.015309885,197.6084,2380.9008,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
11.8,0.106538757,222.3772,1556.6404,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
12.65,0.061999648,230.00099999999998,689.1030000000003,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
10.195,0.051618280999999995,31.9558,373.5138,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
15.1,0.076505799,91.583,539.298,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
13.65,0.013091186000000001,114.8834,1612.5676,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
18.2,0.022074764,141.418,559.2719999999998,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
15.7,0.079146113,181.46599999999998,179.766,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
5.985,0.096337184,125.2678,763.0068,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
9.5,0.142425145,189.9872,756.3488,15,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
11.15,0.07048184085069421,44.7744,181.0976,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
10.8,0.041663111,188.6214,6029.4848,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
18.0,0.019386234,126.8994,3083.9856,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
13.65,0.135226962,56.293,113.186,28,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
16.2,0.07048184085069421,73.4696,2087.9488,26,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
13.15,0.036729122,179.7976,2535.3664,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
20.6,0.045380404000000006,148.4392,1789.6704,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
11.395,0.06958717099999999,234.6616,4687.232,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
6.78,0.08573655,229.5694,3425.5409999999997,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8.84,0.076681143,110.7228,1657.842,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
16.7,0.10205577699999999,184.0292,3101.2964,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
13.3,0.071856726,63.2536,1347.5792,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
12.6,0.063054947,102.399,2270.3779999999997,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.6,0.14238384699999998,172.3448,2556.672,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
12.6,0.03150851,170.5764,3779.0808,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6.67,0.123620492,90.0514,1505.3738,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
10.695,0.06375108,36.7848,782.9808,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
5.44,0.04461205,241.1538,480.7076,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
16.6,0.12220437099999999,173.5738,1911.5118,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
10.0,0.037764307000000004,127.2994,642.497,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
19.1,0.09243771099999999,185.2608,1470.0864,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
17.6,0.137807013,161.792,159.792,15,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
19.5,0.07729230200000001,235.3958,6309.7866,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
10.1,0.045763062,38.4848,633.8416,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
8.6,0.090558833,112.6176,3091.9752,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
19.7,0.041703666,109.1912,1637.868,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
15.35,0.014098693,37.219,805.618,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.26,0.042008667,162.6868,3767.0964,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9.8,0.10693374800000001,175.33700000000005,529.311,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
16.5,0.012663476000000002,39.3506,645.1602,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
10.5,0.041387618,40.1164,849.5608,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
13.1,0.012148836000000001,191.35299999999998,1328.271,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
5.34,0.005935001,98.8358,2010.7160000000001,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
9.3,0.014047825,196.5084,4364.9848,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
14.3,0.026375082,79.6302,792.302,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.13,0.07048184085069421,55.7298,2804.3496,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10.8,0.052174319000000004,240.3564,4290.4152,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
7.855000000000001,0.07048184085069421,38.1848,37.2848,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
12.85,0.13778685599999999,157.763,2659.8709999999996,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
6.78,0.06660848700000001,184.62400000000002,5406.2959999999985,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
9.195,0.064002068,85.5566,930.1226,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
7.905,0.06406438,229.2694,1826.9552,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
17.6,0.049345425,115.4176,1145.1760000000004,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
15.7,0.11521312,112.0202,3150.5656,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9.195,0.07048184085069421,83.7566,253.6698,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
19.2,0.099991245,112.7886,1779.0176,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7.405,0.015334003,92.7146,1185.7898,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
19.5,0.129170642,233.9958,467.3916,15,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
9.195,0.051908824000000006,78.1644,1414.1592,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
11.65,0.13177092199999998,151.1024,1518.024,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
21.1,0.028984804,146.1786,3034.0506,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
8.695,0.120211747,93.2094,666.4658,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
7.27,0.02076385,89.0488,181.0976,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8.85,0.016006626,105.6964,210.3928,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
18.6,0.015766712,152.9366,1662.5026,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
21.25,0.024536198999999998,144.6102,3791.0652,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
9.1,0.008046878,78.7618,402.809,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7.975,0.014653896000000001,82.425,749.025,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
10.0,0.073794811,121.444,2516.724,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6.865,0.056830682,214.0218,5556.7668,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
16.7,0.054618573,65.5168,1022.6688,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
7.285,0.052141447,174.9054,525.3162,15,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
8.43,0.017360867,196.2768,1576.6144,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
20.2,0.196438668,194.611,392.82199999999995,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
8.75,0.074743226,187.6556,5257.1568,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
17.099999999999998,0.127792701,111.1886,4447.544,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
9.6,0.024358634,190.4214,5652.642,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
9.695,0.070431235,177.5344,3033.3848,9,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
7.75,0.08293069900000001,35.2558,780.9834,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
19.75,0.041330512,115.8466,2474.7786,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
9.8,0.235354055,50.8008,101.2016,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
11.8,0.057746382,152.4366,3929.5516,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9.8,0.045337184,36.8874,564.5984,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7.42,0.020374875,248.0092,1245.046,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
20.75,0.035568147,151.8024,151.8024,15,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
12.6,0.062797771,103.999,825.592,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
19.75,0.018096488,179.56599999999997,2696.49,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
10.895,0.009613854,122.973,1231.73,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
16.6,0.026645307000000003,53.5614,939.4438,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
6.765,0.08775368199999999,105.3306,2090.612,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
13.1,0.037657459,175.8054,2801.6864,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
19.6,0.041091215,89.5514,3364.9532,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
6.155,0.095195306,213.956,2343.616,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
10.65,0.048686689000000005,164.1526,1808.9786,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
14.1,0.11709121300000001,197.9084,992.0419999999999,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
20.25,0.022940826,241.8538,5768.4912,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
20.5,0.119339241,106.0596,970.7364,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
11.8,0.014075333999999997,176.8344,3568.688,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
15.0,0.046336634,120.0414,3533.4006,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
13.15,0.036641589,180.7976,6157.3184,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
15.5,0.101176316,198.9768,4729.8432,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
16.2,0.035737372999999996,260.6278,9371.8008,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
11.6,0.079376029,81.7276,1949.4624,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
14.35,0.091054989,231.8984,4633.968,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
13.15,0.043852434,182.695,4211.185,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
10.895,0.009620041999999999,121.67299999999999,1970.7679999999998,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
10.1,0.054939848,199.5084,3372.9428,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
18.7,0.014675573999999999,50.8324,934.7832,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
12.15,0.14526636,224.0404,3375.6059999999998,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
10.195,0.14666293800000002,138.6838,2388.2246,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
8.575,0.07178670599999999,193.3794,780.3176,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
16.5,0.133424184,102.2332,102.5332,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
9.065,0.11579959199999999,95.3094,1713.7692,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
16.6,0.027579198,178.7344,1605.9096,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
11.6,0.241055611,238.5222,717.0666,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
19.5,0.014332438999999999,57.1614,1381.535,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
16.6,0.027133398,106.2596,215.7192,15,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
11.85,0.132876847,98.0726,1076.5986,14,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
12.85,0.03315162,170.6422,2931.5174,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
9.0,0.019536981000000002,170.0474,4211.185,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
5.655,0.085258864,165.85,1830.95,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8.93,0.013179388,55.1614,939.4438,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
15.2,0.033592687,108.1912,1856.2504,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
7.655,0.05346916,114.1492,115.8492,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
6.3,0.126831854,209.02700000000002,4613.9940000000015,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
15.5,0.103603094,143.547,1431.47,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
18.7,0.10484088400000001,122.1072,490.0288,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
9.5,0.042056944000000006,31.89,366.19,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
13.65,0.040049609,34.4558,611.2044,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
19.5,0.03075661,86.25399999999998,2163.85,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
8.71,0.07048184085069421,46.5376,575.2512,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
20.25,0.03941584,247.8092,498.0184,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
19.6,0.024363938999999998,46.3718,661.8052,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
12.15,0.131443921,189.1872,5294.4416,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
11.8,0.058725130999999986,82.3618,1208.427,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6.715,0.122274118,40.3454,838.908,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
19.1,0.067239404,39.6796,660.4736,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
20.7,0.021464453999999997,156.6288,3928.22,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
10.195,0.112681821,113.986,452.744,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
20.2,0.039469737000000005,155.16299999999995,782.315,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
10.8,0.061101382999999995,151.9024,2580.6408,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
19.75,0.014359584,100.8332,1537.9979999999994,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
19.35,0.016637301,120.9098,1687.1372,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7.405,0.159843921,206.6296,3115.9440000000004,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
